ID,y
3614,98.83594
3615,96.24542
3617,98.24274
3618,109.53531
3619,112.27345
3620,108.79961
3621,95.62328
3625,106.09792
3626,104.980484
3630,103.96456
3631,106.012665
3632,96.86701
3633,94.524765
3634,106.80076
3637,107.54689
3639,95.68055
3640,107.34607
3641,93.43604
3644,108.832634
3645,99.46805
3646,94.84131
3647,93.77798
3648,109.90862
3653,112.67743
3654,97.01736
3655,109.13119
3659,100.441696
3660,99.09886
3662,106.3269
3666,99.46109
3668,98.818634
3671,100.07664
3673,96.92897
3674,107.01835
3675,95.10349
3681,93.15682
3682,113.774605
3686,105.72924
3687,94.0846
3692,79.55952
3695,109.730484
3696,98.05501
3699,106.08445
3705,120.10187
3707,79.16202
3708,95.82515
3709,111.26494
3710,98.216385
3712,96.17451
3715,112.36596
3716,94.43765
3720,101.5066
3722,79.16202
3726,93.330536
3728,96.68325
3729,113.16181
3731,105.044785
3735,109.294395
3736,98.94541
3739,104.489876
3741,110.18087
3743,107.843285
3744,95.92285
3745,112.73506
3746,103.93614
3751,95.47848
3753,95.15132
3760,107.11951
3761,94.87506
3762,104.631256
3763,96.09506
3765,95.19071
3768,109.97441
3769,94.199196
3770,96.475845
3773,111.49015
3774,98.415344
3776,97.515434
3778,94.46485
3779,108.65255
3780,95.38013
3781,99.18842
3782,102.57865
3783,109.68754
3784,100.88833
3786,95.0595
3789,102.61886
3790,98.56418
3793,106.961174
3795,110.95227
3797,96.983086
3798,116.92769
3800,106.89688
3804,98.363914
3810,97.27432
3815,112.75774
3816,98.363914
3818,105.541824
3824,109.66601
3828,103.18515
3830,108.960754
3831,97.87098
3832,76.81226
3834,113.91829
3835,93.84315
3836,108.6957
3838,95.93413
3839,116.82776
3840,108.6097
3845,95.83286
3846,108.93388
3847,96.6699
3849,77.6843
3853,105.93774
3855,105.76536
3856,96.92021
3864,82.029495
3865,101.71339
3866,113.910416
3867,93.82778
3868,106.89688
3869,94.064156
3871,96.63757
3875,110.6365
3876,98.24085
3878,91.70607
3879,111.88653
3881,106.89688
3883,104.77794
3884,96.16957
3886,106.0747
3890,100.443825
3893,105.49396
3897,98.47695
3901,95.90026
3902,106.20893
3913,102.14162
3914,94.221924
3916,92.72613
3917,113.11233
3924,103.12464
3925,93.0727
3928,97.08263
3929,113.41458
3932,94.856964
3933,104.74862
3934,78.22753
3935,92.67823
3936,96.88652
3937,108.332535
3938,92.39604
3939,103.43895
3943,91.450676
3944,109.81486
3945,112.21705
3946,96.10436
3947,107.195366
3948,95.9111
3949,109.9937
3950,97.24223
3951,102.5979
3952,93.35638
3953,100.24519
3961,114.89807
3962,93.88151
3966,97.38712
3967,108.240456
3968,101.25966
3969,110.17139
3970,100.4853
3971,98.93154
3973,100.610405
3974,109.75164
3975,112.07911
3977,92.08514
3979,102.8615
3985,103.607994
3986,108.29151
3988,103.69031
3991,95.369026
3992,104.970505
3993,104.61088
3994,94.7384
3995,113.822464
4005,101.90398
4007,96.85048
4008,108.591866
4009,97.61164
4010,105.21604
4011,78.54868
4012,95.38136
4013,103.77999
4015,101.56102
4016,106.08097
4018,101.05473
4025,94.84321
4026,103.13995
4028,109.71049
4029,96.949265
4031,97.20095
4032,112.98943
4033,99.70454
4034,104.790474
4037,98.307
4038,103.72237
4039,94.83209
4041,96.262665
4042,103.96013
4043,95.51464
4044,104.74862
4045,99.89583
4046,105.58475
4047,94.62084
4048,99.71228
4049,95.82286
4051,94.016464
4052,110.6755
4058,102.97722
4062,111.32974
4064,105.01468
4067,96.665344
4068,78.24981
4070,101.59143
4072,117.8512
4074,109.01528
4075,96.803215
4076,109.1818
4077,97.14301
4078,104.34829
4080,104.74862
4082,101.158936
4085,94.98559
4086,99.695786
4088,103.13995
4089,100.55167
4092,78.18092
4094,96.13397
4095,108.89426
4096,96.53013
4097,109.07317
4102,97.13607
4105,106.33805
4107,112.11407
4111,101.57715
4112,102.72938
4113,92.56026
4114,110.69286
4115,93.6108
4116,107.68889
4117,95.95694
4118,95.273544
4119,106.29204
4120,95.096725
4122,81.292305
4125,93.222145
4126,110.2904
4129,111.44103
4134,108.206726
4137,94.6847
4141,96.89701
4142,98.89438
4144,97.067154
4145,103.12464
4146,109.31584
4150,97.55078
4151,82.46475
4154,96.665344
4156,93.677734
4157,104.17303
4159,106.08097
4160,96.07421
4161,110.655495
4168,94.984215
4171,107.080696
4172,106.21484
4173,96.93839
4175,92.57739
4176,104.74862
4177,97.067154
4178,103.95309
4179,101.568565
4181,103.95244
4183,96.949265
4184,107.74483
4185,92.346695
4186,111.319176
4188,101.33993
4190,112.53422
4192,94.46585
4193,103.598976
4194,110.05727
4195,99.929184
4196,78.17627
4202,96.56015
4203,100.09179
4208,92.97205
4209,110.579414
4210,97.19411
4211,103.11445
4212,118.060455
4214,106.53076
4215,94.474144
4216,104.23612
4217,93.95828
4219,94.24501
4222,108.332535
4224,79.63763
4231,106.77503
4232,96.949265
4234,96.873505
4236,97.067154
4237,103.85563
4240,97.81502
4242,98.66024
4243,92.457924
4247,92.20495
4248,114.130356
4249,99.88332
4254,105.65792
4263,93.2864
4265,111.63481
4267,107.361244
4268,110.61883
4271,108.00897
4272,96.97386
4273,109.27198
4274,94.64418
4276,92.53045
4278,98.5334
4280,97.03408
4281,112.12844
4283,103.04935
4284,108.92354
4285,107.706116
4286,107.22934
4287,98.60246
4288,112.91287
4289,95.46371
4290,88.19332
4293,94.20939
4296,110.698204
4297,94.142715
4299,93.50273
4303,108.29599
4310,100.13771
4312,104.473076
4318,104.34753
4320,104.34079
4322,99.08282
4323,114.67668
4325,106.84726
4326,111.70225
4328,109.34311
4330,109.01438
4332,112.24071
4333,102.317474
4335,97.42688
4336,102.22811
4338,102.63955
4341,97.25885
4342,100.76774
4344,102.97722
4347,95.967155
4348,106.15073
4351,107.31918
4352,95.5889
4353,99.53737
4355,105.852356
4356,95.23178
4359,104.87154
4360,95.701866
4361,96.172165
4364,99.49577
4365,104.118835
4368,100.619194
4372,97.09821
4374,91.5415
4376,94.16646
4377,110.788124
4380,96.88217
4383,102.70423
4384,94.63037
4385,98.70365
4389,94.990326
4391,93.59622
4392,107.07229
4393,92.44047
4395,95.278366
4396,109.788216
4398,111.034035
4399,108.52272
4401,91.51982
4406,97.1592
4408,106.90406
4412,106.15073
4415,98.96993
4418,107.920074
4419,91.5415
4420,78.359215
4422,109.78672
4423,91.5415
4425,96.81874
4428,100.98686
4431,108.63625
4434,94.8751
4436,96.583336
4437,113.063225
4439,116.74846
4440,98.27682
4441,108.49932
4444,99.20763
4445,106.612465
4446,94.847336
4447,111.477036
4452,108.50391
4456,108.59412
4457,95.43734
4458,99.01185
4460,95.23178
4461,115.59443
4462,95.563194
4465,103.141335
4466,101.0977
4468,99.07164
4469,108.591736
4472,106.05725
4475,95.6393
4478,95.70443
4479,112.228905
4480,96.27854
4483,80.028595
4484,94.1121
4485,109.8236
4486,100.4853
4488,100.17853
4489,109.58968
4490,96.86275
4491,102.26152
4492,95.55372
4493,104.458664
4494,96.71037
4495,101.14532
4498,77.86623
4499,95.33937
4500,104.59313
4503,109.20421
4505,103.52615
4506,100.06839
4507,95.84811
4508,104.34753
4510,112.83689
4511,92.87105
4513,101.62571
4516,79.46345
4519,93.17585
4521,105.548294
4531,91.56105
4532,78.308205
4533,102.05265
4534,103.63969
4536,104.34753
4537,95.43734
4539,99.361786
4542,105.3454
4545,94.96542
4549,90.92082
4551,97.62892
4554,102.23679
4556,103.83424
4559,110.04182
4561,112.6543
4562,105.080215
4566,113.2779
4569,93.77673
4570,109.788216
4573,94.72035
4574,103.07068
4575,97.1807
4577,93.70192
4578,108.332535
4580,98.76301
4582,95.446465
4583,109.78672
4585,94.88301
4587,104.34753
4595,93.94397
4596,106.291626
4601,99.72164
4602,111.42549
4603,96.68269
4605,103.03653
4606,93.51451
4607,106.54536
4608,94.56583
4610,97.03184
4613,108.48326
4617,94.891106
4618,109.42688
4619,93.17802
4620,96.81552
4622,98.399055
4625,95.23178
4626,104.34753
4627,96.874725
4629,83.6021
4631,90.11738
4633,104.34753
4634,110.4703
4635,95.02566
4639,96.7788
4640,107.43211
4642,104.257904
4644,98.36071
4646,104.34753
4647,102.20902
4648,75.71767
4649,93.32493
4650,108.32679
4655,90.92082
4660,93.08642
4661,110.84854
4662,92.33573
4663,114.08761
4665,97.44254
4666,111.81003
4667,104.34149
4668,93.34938
4670,94.432014
4671,101.75154
4672,96.53598
4673,103.418655
4675,108.308876
4676,97.19075
4677,109.369934
4680,98.74103
4682,97.27665
4683,107.702614
4685,106.15073
4686,93.170105
4688,109.87231
4690,101.71188
4692,109.052765
4693,95.60603
4697,90.840706
4700,104.42044
4702,106.19821
4707,115.53507
4708,94.98559
4710,83.19457
4716,105.90744
4717,97.244064
4718,94.4775
4720,94.741295
4721,81.295616
4723,97.16557
4726,111.861015
4727,94.537
4729,95.78811
4731,97.7603
4732,104.978485
4735,105.26813
4736,104.97199
4737,94.54655
4738,107.61663
4739,112.173256
4744,105.81768
4747,92.890274
4749,105.95325
4750,94.98559
4752,109.81486
4755,100.97089
4756,106.93546
4757,112.786224
4758,92.03643
4759,106.831795
4763,98.35163
4764,107.421
4765,95.23883
4766,95.68634
4767,97.002914
4769,109.94746
4770,95.754974
4771,78.960304
4772,105.711075
4774,110.05727
4776,102.235855
4777,108.560135
4778,102.52913
4780,95.17668
4784,95.7741
4786,102.79952
4787,78.03431
4788,97.199455
4789,109.81486
4791,104.69049
4792,95.688194
4795,110.244255
4796,92.140366
4803,93.31042
4805,92.69719
4807,94.61034
4809,96.87223
4816,93.41364
4817,79.340416
4818,91.50327
4820,94.588295
4821,105.239075
4823,112.69874
4824,97.79789
4825,110.92409
4829,96.048706
4830,96.56015
4831,110.03716
4833,109.117714
4836,93.49646
4837,109.87231
4838,93.876366
4840,93.736946
4841,79.30091
4842,90.19926
4843,105.554665
4844,94.395035
4849,108.05572
4851,98.64934
4852,94.01458
4858,93.73203
4860,96.56015
4863,111.883545
4864,96.60259
4865,108.78209
4867,97.0654
4868,96.79716
4869,108.59898
4873,91.77614
4875,103.39725
4876,109.57605
4877,96.53207
4878,110.06498
4880,77.89417
4886,112.49056
4888,106.34022
4889,92.053085
4890,112.23383
4893,94.81313
4895,97.8253
4896,104.74283
4899,94.95623
4901,99.61972
4902,109.66584
4903,97.16408
4904,109.81486
4910,93.46277
4912,92.60547
4915,96.50194
4916,104.21539
4917,99.81716
4920,105.711075
4927,103.19711
4928,94.008354
4931,103.57274
4934,92.03696
4936,94.855705
4939,108.97237
4942,108.608604
4943,96.91664
4944,104.51551
4945,97.569565
4947,108.00432
4948,93.91358
4951,94.72035
4952,109.81486
4953,94.60652
4956,97.16408
4957,116.35579
4958,101.20968
4960,98.40465
4968,96.40449
4969,102.73863
4971,107.22448
4973,110.00862
4975,109.9717
4976,94.92976
4978,94.710335
4979,98.19441
4982,95.817955
4983,101.65899
4984,98.24952
4985,115.51389
4986,98.98788
4987,115.02773
4988,100.13161
4994,97.80295
4995,94.53694
5002,77.44902
5004,93.405205
5005,101.78655
5006,96.97594
5007,106.65391
5009,109.25122
5011,110.00862
5014,104.405846
5015,103.816536
5018,96.238144
5019,111.65797
5020,93.47401
5021,103.45745
5022,94.43618
5023,101.08174
5025,96.91664
5032,101.71277
5034,92.827385
5036,91.40684
5038,93.766106
5039,112.72684
5046,97.7467
5049,111.65797
5051,99.58098
5052,93.90235
5053,110.05727
5054,96.41058
5055,94.474464
5057,95.19115
5059,94.62869
5062,99.448044
5063,112.11313
5065,110.29514
5069,95.21167
5071,101.56358
5074,107.08499
5075,94.850525
5076,99.626
5077,77.924904
5079,104.33376
5080,96.56848
5081,109.94428
5083,103.30757
5088,105.09284
5089,93.1297
5093,100.20767
5094,104.5704
5095,97.41981
5099,106.10177
5101,111.737724
5103,104.52148
5104,92.576454
5105,106.77498
5107,92.90796
5108,105.0339
5109,99.09016
5111,95.93963
5112,109.1585
5113,100.9568
5114,102.31257
5115,96.07421
5118,97.28335
5122,96.41058
5123,79.37275
5125,94.4736
5127,107.66249
5128,98.32917
5129,116.73163
5132,97.0311
5134,106.05722
5135,96.795746
5137,109.86019
5142,94.49992
5143,103.00731
5144,95.48366
5148,96.04548
5149,92.44523
5150,103.12464
5154,78.359215
5155,96.65261
5159,92.82221
5164,95.262985
5165,113.97539
5166,92.60763
5167,106.21492
5169,95.263794
5171,90.644646
5172,111.44103
5176,96.22393
5184,104.77365
5185,95.759346
5186,101.093956
5188,101.89133
5189,105.652054
5190,96.6601
5191,113.97539
5193,111.44103
5196,95.10421
5199,78.843376
5200,107.10181
5203,95.04546
5204,107.08201
5205,97.986885
5207,95.2585
5208,103.440674
5212,95.94617
5214,97.05861
5218,97.259926
5220,100.31304
5222,91.870285
5224,96.454155
5225,105.711075
5227,110.449715
5229,106.97827
5232,91.93317
5233,119.04637
5234,101.26566
5237,109.78767
5239,110.866905
5240,93.12494
5241,111.81407
5244,93.06289
5248,109.6969
5251,92.78462
5253,94.64873
5255,97.09679
5256,97.33254
5257,94.232735
5259,98.20852
5260,109.63957
5266,93.70759
5268,97.33987
5275,109.94428
5276,105.826935
5277,95.93889
5279,95.73901
5280,105.08886
5281,91.828156
5283,97.68504
5284,79.2352
5285,94.53694
5286,103.04766
5287,97.230644
5289,91.71687
5290,111.44103
5292,109.037056
5293,98.06848
5294,103.355576
5297,93.80863
5299,106.32061
5302,93.72924
5305,79.71849
5306,95.66191
5308,93.79157
5309,94.54576
5310,114.56983
5312,110.3641
5316,109.05614
5317,97.48308
5319,79.40666
5320,96.91664
5323,102.213486
5329,100.063354
5331,108.35304
5334,104.8016
5336,111.70225
5338,103.54028
5341,104.501884
5345,95.73257
5348,98.57495
5349,111.70208
5355,102.594574
5356,101.20621
5360,108.710655
5362,103.295235
5364,107.46441
5366,100.63202
5367,97.10066
5368,92.430824
5370,96.10261
5371,78.359215
5373,108.252716
5375,109.78767
5376,94.58987
5378,105.88991
5379,101.609764
5383,96.60671
5384,103.28896
5389,111.649315
5391,78.130974
5393,110.77797
5395,112.88702
5397,108.833786
5398,92.72408
5399,113.8154
5401,117.99301
5402,97.49681
5403,111.25733
5404,94.64291
5407,78.17627
5408,91.9707
5413,110.750725
5414,98.83552
5417,96.741295
5418,109.037056
5420,106.51779
5421,93.107124
5424,97.14102
5425,107.08201
5426,102.996544
5429,112.45074
5431,98.97171
5437,104.80555
5440,93.9032
5444,109.7292
5446,104.50957
5447,102.68565
5451,95.832344
5452,106.30871
5455,101.26566
5456,96.21066
5458,92.822945
5459,102.35708
5460,97.01774
5462,94.34401
5463,108.76059
5464,92.896805
5465,107.53045
5466,101.23838
5467,102.63735
5468,106.07066
5469,112.79387
5472,94.106964
5474,94.2161
5475,97.58951
5476,95.67822
5479,105.03186
5480,110.6755
5482,104.75875
5485,94.30703
5486,118.377174
5488,79.1463
5495,106.97827
5496,100.77763
5497,108.40391
5499,106.52709
5503,91.06517
5504,92.84224
5507,96.93839
5509,107.421524
5511,94.173454
5512,107.32508
5516,109.95105
5517,93.37841
5518,103.64173
5521,95.8897
5522,104.54898
5527,103.01604
5528,97.23309
5529,105.23627
5532,104.26382
5533,105.86085
5535,104.78089
5536,100.3115
5540,94.31691
5547,98.6671
5548,111.82482
5550,77.6994
5551,94.14599
5554,108.49598
5555,96.603294
5559,103.88752
5560,93.10686
5561,109.751915
5562,97.72962
5563,108.74655
5565,80.77976
5566,99.37977
5567,102.82152
5568,94.67178
5572,94.72442
5574,94.15171
5576,102.75066
5579,112.15947
5580,86.63591
5581,91.73709
5583,95.95549
5584,111.12745
5586,108.03952
5587,94.83824
5589,104.78475
5591,105.18592
5592,92.42685
5593,105.13982
5594,96.632835
5595,83.62504
5596,109.85685
5597,102.72224
5598,115.79287
5599,97.32337
5602,114.1094
5603,96.632835
5605,92.88145
5607,93.75403
5608,96.1884
5609,93.14341
5610,93.75699
5612,94.4446
5613,105.652054
5614,94.87172
5616,93.01798
5621,94.802
5623,96.05408
5628,114.78606
5629,95.138916
5631,116.06773
5633,100.65935
5638,105.27751
5639,94.849396
5640,99.26557
5645,98.4501
5646,79.1629
5649,95.04894
5653,102.35254
5655,115.89521
5656,95.26766
5658,95.950806
5662,117.757904
5663,91.48311
5667,94.447975
5670,97.32337
5671,103.9686
5672,93.73737
5673,103.77397
5674,92.32991
5675,104.296455
5676,95.93297
5679,110.66004
5683,106.41298
5687,96.066246
5688,77.85602
5690,95.32261
5691,112.60881
5692,95.61716
5693,114.2972
5694,95.118385
5697,108.80392
5698,93.18646
5699,109.73618
5704,95.761375
5707,110.66004
5709,98.30561
5710,92.86869
5714,94.7493
5718,94.09711
5721,94.88903
5723,95.333664
5724,110.25909
5725,94.98559
5726,100.4899
5729,98.50784
5730,103.54446
5731,96.40655
5733,77.07791
5736,93.08506
5741,100.28152
5745,111.69185
5747,96.81337
5748,108.792274
5750,110.58439
5751,110.17346
5752,96.010506
5754,93.883736
5755,94.903465
5757,99.569435
5758,115.82763
5760,107.33075
5762,104.68268
5766,101.070435
5768,96.91664
5769,117.83689
5770,96.852615
5771,111.45698
5772,92.54265
5773,100.67993
5774,98.648415
5776,94.97882
5777,109.73618
5778,94.787766
5780,112.72684
5782,91.734505
5783,77.51781
5784,96.56015
5786,95.433975
5788,94.6488
5789,99.53737
5790,96.03838
5791,106.898155
5793,98.55295
5794,96.3474
5796,116.93357
5797,96.55785
5801,96.18778
5803,96.066246
5804,105.03493
5805,94.240486
5806,77.89417
5808,109.99806
5813,95.07413
5815,93.151634
5816,106.27663
5822,95.95922
5823,109.75376
5825,104.48412
5827,109.490295
5829,102.95836
5830,98.52802
5831,97.73324
5832,95.348
5833,109.99806
5837,115.77889
5838,93.08363
5839,96.562
5842,99.26557
5844,108.49236
5845,94.98632
5846,109.286674
5848,77.80073
5850,106.40039
5851,91.97581
5853,96.91664
5854,104.7551
5858,99.26557
5860,112.27229
5864,105.246445
5866,95.52877
5867,110.66004
5868,93.993996
5869,112.06953
5870,93.3918
5871,106.573494
5874,113.73894
5876,110.28923
5877,91.62953
5878,94.818306
5879,111.41177
5880,100.01311
5884,93.481926
5886,107.08201
5890,99.7739
5896,97.53566
5897,104.759
5898,96.91664
5901,106.80353
5903,110.04181
5906,93.75699
5908,110.66004
5909,93.79872
5910,105.652054
5911,93.81959
5912,106.564735
5914,113.73894
5919,109.993164
5924,94.17442
5926,94.90553
5929,104.39162
5930,98.48616
5932,92.69719
5933,110.52127
5934,93.67615
5935,111.56078
5936,95.178314
5937,112.0968
5938,96.45322
5939,106.011795
5942,100.155426
5943,92.94297
5944,98.52831
5946,109.97824
5951,92.999306
5953,104.14863
5954,95.07984
5957,105.079315
5961,97.137794
5962,103.788414
5964,79.27324
5965,97.35677
5968,112.90885
5969,96.7361
5974,93.9685
5975,96.45365
5978,78.93656
5981,103.64173
5982,96.186424
5983,101.26129
5989,107.95925
5991,93.19156
5992,100.55508
5995,100.47893
5996,106.155396
5997,109.41105
5998,94.62649
5999,77.25096
6001,109.17875
6002,95.92349
6003,95.811104
6004,95.07984
6006,106.50878
6007,95.67566
6011,100.22502
6012,108.76077
6014,93.81959
6015,105.091156
6016,95.122894
6017,109.14607
6018,96.91664
6024,95.93297
6025,104.053856
6026,112.464294
6028,111.371506
6029,77.51604
6030,100.43258
6036,112.90885
6040,94.240486
6041,111.861015
6042,93.534424
6044,96.88325
6045,106.898155
6047,103.62996
6048,96.875755
6049,96.795296
6051,115.90344
6052,100.42511
6053,92.09291
6054,108.36628
6058,97.60371
6059,94.577835
6062,96.91664
6063,117.04414
6064,103.892235
6065,94.240486
6067,101.78411
6068,111.56409
6070,105.10675
6071,110.21424
6072,107.08201
6080,107.08201
6081,92.51549
6084,104.12113
6087,91.65369
6089,103.90295
6092,107.08201
6094,92.45327
6095,109.85685
6097,112.03501
6100,100.9087
6104,108.56839
6105,92.824585
6106,103.211266
6107,79.77104
6108,92.455795
6109,107.08201
6110,93.074715
6114,107.08201
6116,96.476135
6117,97.05277
6118,93.22416
6123,77.96047
6125,110.04181
6128,103.05251
6130,105.31772
6132,104.546814
6137,77.816414
6139,109.81322
6140,94.96851
6141,108.27393
6142,104.63135
6144,106.486404
6145,95.44425
6146,95.11976
6149,92.932755
6156,95.03666
6159,111.371994
6160,94.96851
6162,103.69277
6164,100.41686
6165,91.96455
6168,77.59895
6169,109.99806
6170,95.940956
6171,107.14801
6172,91.634796
6173,107.64422
6176,98.43993
6177,91.14762
6178,94.8664
6180,97.56
6181,105.00874
6182,97.134224
6185,91.74979
6186,110.8927
6188,107.31948
6189,96.62667
6192,104.12113
6193,94.58282
6194,106.898155
6195,96.25241
6196,117.923485
6197,93.79013
6201,108.81073
6202,94.43773
6203,94.42827
6204,91.59592
6207,117.18692
6209,95.5503
6210,96.96577
6211,112.00207
6213,111.94731
6216,90.21559
6217,92.69994
6219,94.4446
6222,77.89417
6223,109.5763
6235,96.55358
6240,96.17275
6242,95.44956
6247,92.32991
6251,110.5132
6254,115.79018
6255,94.038185
6260,105.900215
6261,94.92482
6262,100.00815
6264,112.481865
6269,109.12038
6271,100.22513
6275,110.12237
6276,93.83038
6278,106.00678
6279,111.69185
6281,114.62325
6284,94.722916
6286,95.69066
6287,76.988785
6288,94.498955
6292,96.78967
6293,93.29816
6295,99.05729
6298,104.895195
6300,105.91274
6304,105.024864
6308,105.08626
6310,95.61615
6312,107.08201
6320,96.40655
6324,92.526245
6325,108.06779
6330,102.02265
6336,108.12305
6340,103.446144
6341,96.55358
6342,101.1177
6344,97.123436
6345,106.46475
6347,111.82482
6348,93.65174
6349,104.895195
6351,78.03431
6353,107.26396
6354,94.03527
6357,93.46841
6358,99.710754
6360,99.83869
6363,114.78606
6364,90.85187
6368,111.17697
6370,94.549934
6371,96.43982
6377,99.56303
6379,95.18328
6381,93.242645
6382,78.01885
6383,111.82482
6388,110.53142
6390,107.06669
6392,102.95836
6393,98.87267
6395,92.87276
6398,105.4214
6401,77.878716
6402,94.98882
6403,110.079605
6405,96.62006
6406,92.43291
6407,109.73618
6409,103.97215
6411,93.60437
6413,95.64833
6416,97.85475
6417,102.01699
6418,93.97493
6419,117.50604
6420,106.2073
6426,105.94498
6429,96.87866
6430,94.88447
6431,110.079605
6432,95.34339
6434,101.43946
6437,114.61336
6438,95.08418
6439,102.10058
6440,94.37197
6441,94.09713
6442,107.07259
6443,98.040375
6445,96.957726
6448,110.66004
6450,105.563385
6453,96.52214
6455,104.183395
6457,93.75699
6458,98.38328
6461,95.906494
6464,111.97608
6467,93.71024
6469,101.62571
6470,81.47758
6471,94.96851
6473,103.77523
6474,94.18576
6479,94.47715
6481,100.30249
6484,110.25809
6495,89.94462
6496,105.98404
6505,107.396835
6506,92.23152
6508,98.33887
6509,94.51913
6510,106.55764
6512,105.26141
6513,95.72486
6514,109.62742
6515,91.32252
6519,94.95072
6521,97.21764
6523,77.68966
6525,100.37292
6526,95.34398
6528,95.08028
6529,96.7422
6531,108.54133
6533,103.24364
6534,95.6437
6535,109.97824
6536,92.51675
6537,112.90771
6540,93.66358
6541,111.82482
6547,112.091934
6548,99.374016
6551,109.46851
6553,107.7589
6555,104.231705
6556,96.452515
6561,77.70088
6564,94.07885
6565,109.97824
6568,99.605675
6569,107.07259
6573,100.18652
6574,95.64393
6577,112.31071
6579,114.78606
6581,96.20311
6582,109.57605
6585,97.89115
6586,93.61984
6589,106.71355
6590,77.07634
6593,102.18797
6594,110.00158
6595,90.97613
6599,92.03043
6600,94.77923
6601,111.498436
6602,90.85187
6603,110.66004
6604,95.283615
6607,106.6694
6608,112.18217
6609,93.80853
6611,95.47178
6613,107.07259
6614,98.462715
6616,93.69546
6617,107.07259
6618,95.04333
6619,104.64779
6621,104.231705
6627,100.64118
6629,105.18813
6631,77.78527
6634,93.260376
6636,95.27289
6638,99.605675
6639,107.07259
6641,109.75376
6642,98.52551
6651,115.874016
6654,79.69804
6657,96.315735
6663,93.638306
6665,101.778465
6666,94.81786
6668,95.03761
6669,104.231705
6670,97.20021
6671,99.34847
6673,94.50856
6675,94.72406
6676,78.01885
6677,94.79754
6679,95.7289
6680,108.25279
6681,106.55764
6685,106.957184
6688,95.12319
6689,90.93416
6690,95.578255
6692,107.07259
6693,93.47155
6694,96.839386
6698,117.56524
6699,93.88855
6700,107.82832
6701,93.75699
6702,112.59783
6704,90.93416
6707,107.884766
6712,109.993164
6713,93.011505
6715,108.35479
6721,107.72001
6722,94.4446
6723,108.61277
6724,93.45289
6725,117.669846
6731,111.26947
6735,86.89496
6736,105.22167
6737,108.68206
6738,97.60942
6739,101.15477
6741,102.8267
6743,97.13041
6745,95.03761
6747,108.56404
6749,93.12698
6750,108.91571
6751,114.43171
6752,106.95344
6753,107.07259
6755,105.744865
6756,94.74458
6757,103.49506
6759,110.998535
6761,93.19425
6763,94.96851
6764,117.90142
6765,100.30611
6766,115.46353
6768,106.50878
6771,90.93416
6773,95.13171
6774,97.42155
6778,110.67985
6779,96.53612
6781,94.52573
6784,105.05706
6786,98.3548
6787,96.55489
6790,100.297775
6793,103.63058
6795,107.07259
6798,111.87491
6806,95.113106
6807,94.25944
6810,94.42504
6815,102.53795
6816,93.20857
6817,96.642845
6818,94.99615
6819,103.62996
6820,98.11773
6822,93.54299
6823,115.8574
6824,109.99806
6825,98.051636
6828,78.07447
6829,112.706
6831,103.558846
6832,92.10484
6833,108.81448
6834,94.96851
6836,107.392426
6837,109.993164
6838,92.97911
6840,99.77442
6843,94.03569
6845,91.51282
6846,96.25801
6847,108.37228
6851,104.292984
6852,97.59074
6853,102.35717
6858,108.15432
6861,111.56409
6863,111.498436
6864,77.88195
6865,98.16623
6866,109.77221
6867,102.82936
6868,100.77239
6869,95.57891
6870,109.99806
6874,100.70906
6875,94.2139
6877,106.33103
6878,96.19923
6880,93.68985
6883,102.48316
6884,95.27698
6886,94.72074
6890,101.847435
6893,106.45015
6894,90.86816
6899,106.33103
6900,94.30025
6904,94.16872
6905,107.65848
6906,93.87056
6910,95.54241
6912,102.385574
6913,113.92482
6920,94.43103
6922,96.635635
6923,107.07259
6926,99.66274
6927,106.51181
6928,92.972885
6931,115.665695
6933,97.658455
6936,91.14521
6937,109.928825
6939,97.63788
6941,97.13559
6942,105.74554
6943,93.85323
6944,102.425446
6945,92.88063
6946,104.59522
6947,116.74491
6949,106.39754
6951,106.24372
6953,100.99693
6954,94.10651
6955,103.80108
6963,110.6859
6964,94.19179
6966,98.24225
6968,93.06281
6970,105.06777
6972,109.936646
6976,106.69083
6978,109.77221
6981,94.90178
6985,109.69487
6986,93.33827
6987,109.86379
6989,101.150475
6991,115.8574
6993,111.171906
6994,96.45122
6995,107.41063
6996,93.28195
6997,112.34538
6998,83.44948
7001,107.379135
7003,108.38484
7006,91.27221
7008,94.68904
7010,91.396286
7011,98.27048
7012,95.3258
7013,94.79694
7014,108.74598
7017,95.821915
7018,94.595985
7019,90.54705
7023,93.53003
7024,103.06736
7025,92.10616
7026,111.010666
7027,92.40831
7028,112.583664
7030,107.07259
7031,99.29451
7033,108.3006
7036,96.63816
7037,97.05266
7039,93.525215
7044,92.91706
7045,109.993164
7046,106.290375
7049,93.7857
7050,95.498886
7051,105.06777
7054,109.90426
7055,95.0464
7057,92.055145
7060,106.33103
7061,96.91664
7063,91.953896
7064,108.34755
7067,93.68985
7071,99.67575
7074,104.04368
7075,93.85704
7078,109.993164
7079,90.93416
7080,103.60929
7081,96.311745
7082,110.04181
7083,95.54486
7085,98.55844
7092,103.53127
7094,94.425446
7100,93.12332
7101,105.662186
7102,109.77221
7104,108.61487
7105,96.91664
7106,95.500534
7107,100.774216
7108,77.89502
7109,94.55917
7110,109.928825
7112,93.57712
7113,106.55764
7114,104.34946
7116,109.7994
7117,98.84762
7118,97.46001
7120,94.07742
7121,104.40495
